Namespace	Id	Aktiv	Hemlig	Namn	Ansvarigt datav�rdskap	Ansvarig organisation	Ansvarig organisation e-post	Anv�ndande datav�rdskap	Media	Position N	Position E	Synonymer	EU_CD	L�nsID	Sj�-Id_SMHI_sj�register	Sj�ID_RI	VdrID_RI	�ldreProvplatsID	Kommentar
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157467	SANT	FALSKT	S30 / BLID�SUND	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6618942	721548			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135301	SANT	FALSKT	B7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7053069	738993	B7	SE686956-167351	24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135779	SANT	FALSKT	SUNDSVALL	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6912982	665412			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135408	SANT	FALSKT	ST. BRUNSK�R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6512722	646585	"27; ST.BRUNSK�R"	SE651321-160001	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157611	SANT	FALSKT	MB8MS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6321802	597692			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157483	SANT	FALSKT	K1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7322145	877421			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157562	SANT	FALSKT	S27 / SV SVART�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6619787	716293			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157558	SANT	FALSKT	R 7-11	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7267832	824394			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156889	SANT	FALSKT	NYA VARVET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6398085	314507			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157206	SANT	FALSKT	U1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6349058	324476			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157446	SANT	FALSKT	MYS 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6537643	674888			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157838	SANT	FALSKT	5004 O K�REHAMN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6313572	631683	5004		08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135916	SANT	FALSKT	�RESUND-6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6180851	366852			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156748	SANT	FALSKT	K1 DANMARKSFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6225213	534482	"K1; K1 BLEK"		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135658	SANT	FALSKT	BY33	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6393301	690496			09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136002	SANT	FALSKT	BJ 3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6593391	726732			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157579	SANT	FALSKT	M�SESK�R W (BUOY)	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6441232	280932			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157142	SANT	FALSKT	NYVARP	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6590901	699795			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135949	SANT	FALSKT	SD2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6920107	623411			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157234	SANT	FALSKT	R 6-17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7237291	809234			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157442	SANT	FALSKT	FB3M	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6358906	595361			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157612	SANT	FALSKT	PMK 53	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6190226	557134			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157599	SANT	FALSKT	26 AG�FJ�RDEN SEK NAMN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6835667	619581	26		21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157145	SANT	FALSKT	�NGERMAN�LVEN 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6987654	636994			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135519	SANT	FALSKT	NB 2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7055389	740589			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135993	SANT	FALSKT	OD2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7021000	687693			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136038	SANT	FALSKT	AH 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6682546	720175			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157107	SANT	FALSKT	X19 / EXT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6789186	618099			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157766	SANT	FALSKT	5141 O H�GBY	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6335934	631963	5141		08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135768	SANT	FALSKT	NS3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6994076	734961								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135360	SANT	FALSKT	SB 17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6598668	778486		SE659757-173297	01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159436	SANT	FALSKT	L�NGSANDS�RARNA / B2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6728114	642448			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157491	SANT	FALSKT	U6B / KALLRIGAFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6695529	680647	U6B		03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157098	SANT	FALSKT	LIMHAMN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6163756	370553			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157009	SANT	FALSKT	K9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6222116	540928			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135699	SANT	FALSKT	KALV�FJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6465184	305365			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135995	SANT	FALSKT	OG2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7020625	687003			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157279	SANT	FALSKT	V4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6997974	677676			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157331	SANT	FALSKT	4003 SALTHAMN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6404300	699658	4003		09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136010	SANT	FALSKT	BJ 9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6587196	733155			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157160	SANT	FALSKT	K152	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6844118	612340	HUDIKSVALLSFJ�RDEN	SE684510-156982	21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157512	SANT	FALSKT	H65	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6651724	736258			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157247	SANT	FALSKT	S127 / ULVSUNDET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6550147	651244			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135737	SANT	FALSKT	BJUR�KLUBB	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7176108	819899			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135654	SANT	FALSKT	SJ��NGSVIKEN (LOFTA HAM)	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6419447	601149			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135500	SANT	FALSKT	N 5-4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7182895	839727								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135710	SANT	FALSKT	STIGFJORDEN INRE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6443857	301755			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156982	SANT	FALSKT	K643	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6731206	624681	"G�VLE FJ�RDAR K643; G�VLE YTTRE FJ�RD"	SE673200-158077	21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157311	SANT	FALSKT	G12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6733678	624176			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157213	SANT	FALSKT	MUS�N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6506286	281521			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157330	SANT	FALSKT	R 7-19	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7266329	816861			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157545	SANT	FALSKT	5142 SO �LANDS S�DRA UDDE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6220172	599131	5142		08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135587	SANT	FALSKT	D21	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6974915	668734			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135759	SANT	FALSKT	US6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6953353	785557								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157841	SANT	FALSKT	KO 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6610280	741824			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157775	SANT	FALSKT	OLD 112	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6701365	685747	OLD 112	SE670141-164147	03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135537	SANT	FALSKT	RR 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7221254	823325			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135613	SANT	FALSKT	BY17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6363907	839303								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157088	SANT	FALSKT	�NGERMAN�LVEN 40	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6964874	650017			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157465	SANT	FALSKT	HANO13	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6176510	452640	13A (VHK11)		12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135953	SANT	FALSKT	5139 N �LANDS NORRA UDDE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6372312	623855	5139		08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157535	SANT	FALSKT	VA09 / F�NG�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6450413	615449	"F�NG�; VA09"	SE645126-156813	05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157184	SANT	FALSKT	�STHAMMARSFJ�RDEN - N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6685487	687964			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136037	SANT	FALSKT	NK XD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7079405	811307			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159479	SANT	FALSKT	LYSE 8	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6464625	240157	LYSE8							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135556	SANT	FALSKT	TORHAMN 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6212665	545262	TRN1		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135705	SANT	FALSKT	HALSANABBE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6447588	313769			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157747	SANT	FALSKT	TH2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6488014	138739								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159429	SANT	FALSKT	LD2_LIND�DJUPET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6429084	601183	"LD2; LD2_Lind�djupet"		08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135856	SANT	FALSKT	VARBERG-3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6323110	320906			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135623	SANT	FALSKT	BY26	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6604695	923828								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135295	SANT	FALSKT	SK34	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6395516	309429	"O RIV�; SK34"	SE640285-125420	14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157640	SANT	FALSKT	LL11A	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6639134	968970								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135317	SANT	FALSKT	IVB 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6373110	747075		SE637238-169885	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156971	SANT	FALSKT	L2 / HARRB�CKSVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7290540	837491			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157243	SANT	FALSKT	S24 / SPILLERSBODA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6623240	717127			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135349	SANT	FALSKT	HAE 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6481490	639388		SE648206-159244	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157817	SANT	FALSKT	KO 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6607283	738038			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135463	SANT	FALSKT	N 12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7050566	745035			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135364	SANT	FALSKT	LACKA V	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6515255	647990	19	SE651573-160145	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157051	SANT	FALSKT	K�MPINGE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6140728	372304			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157507	SANT	FALSKT	GRYT 5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6454343	608284	O KALLS�		05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156745	SANT	FALSKT	MB4MS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6329544	594569			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157444	SANT	FALSKT	BAGGENSFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6577631	689047			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135375	SANT	FALSKT	STR�MMINGSH�LLEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6523007	651920	11	SE652343-160547	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135332	SANT	FALSKT	SK 6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6128704	383583		SE613216-133239	12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156898	SANT	FALSKT	R 7-16	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7267307	819096			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157323	SANT	FALSKT	S130 / IGELSTAVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6562082	652365			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157583	SANT	FALSKT	V1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6990249	666700			22					VAL-2018-05-14
